2.858631927347363089e+01,2.876910152131544862e+01,1.033587601725340477e+01,-1.680200000359932488e+01
-9.329276516154788590e-01,-1.740665548658447470e+00,-8.383592990733001571e+00,-6.370914054797394144e-01
-2.760146590282283441e+01,-2.638677796999074232e+01,-1.811365179289970762e+00,1.742512777678017954e+01
