-6.271382194212381300e+00,-1.170362198530918496e+00
2.146175803802998772e+00,4.572830529964656776e+00
6.557950282068308212e+00,-9.081740147841042443e+00
-7.180683665529549842e+00,9.615044334588061403e+00
